dt,visitor_count,is_weekend,month,weekofyear,dayofweek,quarter,temp_mean,temp_max,temp_min,precipitation,wiki_pageviews,trends_interest,traffic_proxy,traffic_proxy_ma7,traffic_proxy_lag7,traffic_proxy_ma14,traffic_proxy_lag14,visitor_count_lag1,visitor_count_lag7,visitor_count_lag14,visitor_count_lag30,visitor_count_ma7,visitor_count_ma30,temp_mean_ma7,precipitation_ma7
2024-06-03,5273.0,0,6,23,0,2,21.6,27.3,16.8,0.6,0,0,0.0,0.0,0.0,0.0,0.0,6858.0,5286.0,5462.0,6597.0,5772.142857142857,5733.9,21.24285714285714,1.7339285714285713
2024-06-04,5662.0,0,6,23,1,2,22.5,28.9,16.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5273.0,5360.0,5169.0,6232.0,5815.285714285715,5714.9,21.628571428571426,0.9571428571428572
2024-06-05,5721.0,0,6,23,2,2,22.3,29.0,17.8,2.1,0,0,0.0,0.0,0.0,0.0,0.0,5662.0,5197.0,5616.0,5336.0,5890.142857142857,5727.733333333334,21.842857142857145,0.8571428571428573
2024-06-06,5482.0,0,6,23,3,2,22.6,28.1,18.0,1.9,0,0,0.0,0.0,0.0,0.0,0.0,5721.0,5787.0,5073.0,5077.0,5846.571428571428,5741.233333333334,22.04285714285714,1.1285714285714286
2024-06-07,5295.0,0,6,23,4,2,22.7,29.0,18.3,0.3,0,0,0.0,0.0,0.0,0.0,0.0,5482.0,5405.0,6093.0,5367.0,5830.857142857143,5738.833333333333,22.228571428571428,1.0571428571428574
2024-06-08,6866.0,1,6,23,5,2,22.7,28.9,18.0,1.2,0,0,0.0,0.0,0.0,0.0,0.0,5295.0,6525.0,6402.0,5445.0,5879.571428571428,5786.2,22.32857142857143,0.9000000000000001
2024-06-09,6548.0,1,6,23,6,2,21.6,26.5,18.8,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6866.0,6858.0,6497.0,5598.0,5835.285714285715,5817.866666666667,22.285714285714285,1.6482142857142859
2024-06-10,7658.125,0,6,24,0,2,21.7,27.0,18.2,4.8,0,0,0.0,0.0,0.0,0.0,0.0,6548.0,5273.0,5286.0,6430.0,6176.017857142857,5858.804166666667,22.3,2.248214285714286
2024-06-11,5393.0,0,6,24,1,2,22.9,27.9,18.5,0.2,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5662.0,5360.0,6420.0,6137.589285714285,5824.570833333333,22.357142857142858,2.2767857142857144
2024-06-12,5612.0,0,6,24,2,2,21.8,27.2,18.3,0.7,0,0,0.0,0.0,0.0,0.0,0.0,5393.0,5721.0,5197.0,5381.0,6122.017857142857,5832.270833333333,22.285714285714285,2.0767857142857142
2024-06-13,5562.0,0,6,24,3,2,21.8,26.5,18.2,0.3,0,0,0.0,0.0,0.0,0.0,0.0,5612.0,5482.0,5787.0,5417.0,6133.446428571428,5837.104166666667,22.171428571428574,1.8482142857142858
2024-06-14,5278.0,0,6,24,4,2,22.3,28.7,18.4,0.9,0,0,0.0,0.0,0.0,0.0,0.0,5562.0,5295.0,5405.0,5332.0,6131.017857142857,5835.304166666667,22.11428571428571,1.9339285714285714
2024-06-15,6200.0,1,6,24,5,2,21.0,24.9,18.8,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5278.0,6866.0,6525.0,5498.0,6035.875,5858.704166666666,21.87142857142857,2.539285714285714
2024-06-16,6687.0,1,6,24,6,2,22.0,26.6,18.4,2.3,0,0,0.0,0.0,0.0,0.0,0.0,6200.0,6548.0,6858.0,5440.0,6055.732142857143,5900.270833333333,21.928571428571427,2.0910714285714285
2024-06-17,5554.0,0,6,25,0,2,21.9,28.8,18.1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,6687.0,7658.125,5273.0,6519.0,5755.142857142857,5868.104166666667,21.957142857142856,1.5482142857142855
2024-06-18,4990.0,0,6,25,1,2,21.9,27.0,17.9,0.2,0,0,0.0,0.0,0.0,0.0,0.0,5554.0,5393.0,5662.0,6522.0,5697.571428571428,5817.0375,21.814285714285717,1.5482142857142858
2024-06-19,5950.0,0,6,25,2,2,21.7,27.4,18.0,0.7,0,0,0.0,0.0,0.0,0.0,0.0,4990.0,5612.0,5721.0,5462.0,5745.857142857143,5833.304166666667,21.8,1.5482142857142858
2024-06-20,5480.0,0,6,25,3,2,22.0,26.6,17.3,0.9,0,0,0.0,0.0,0.0,0.0,0.0,5950.0,5562.0,5482.0,5169.0,5734.142857142857,5843.670833333334,21.828571428571426,1.6339285714285714
2024-06-21,5340.0,0,6,25,4,2,22.9,28.9,17.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5480.0,5278.0,5295.0,5616.0,5743.0,5834.470833333334,21.914285714285715,1.5053571428571428
2024-06-22,6404.0,1,6,25,5,2,23.3,29.7,18.6,0.3,0,0,0.0,0.0,0.0,0.0,0.0,5340.0,6200.0,6866.0,5073.0,5772.142857142857,5878.8375,22.242857142857144,0.7714285714285715
2024-06-23,6557.0,1,6,25,6,2,23.1,29.5,18.5,1.1,0,0,0.0,0.0,0.0,0.0,0.0,6404.0,6687.0,6548.0,6093.0,5753.571428571428,5894.304166666667,22.400000000000002,0.6000000000000002
2024-06-24,4914.0,0,6,26,0,2,20.5,23.9,18.8,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6557.0,5554.0,7658.125,6402.0,5662.142857142857,5844.704166666666,22.2,1.2339285714285715
2024-06-25,5289.0,0,6,26,1,2,19.9,24.2,17.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4914.0,4990.0,5393.0,6497.0,5704.857142857143,5804.4375,21.914285714285715,1.9821428571428574
2024-06-26,5465.0,0,6,26,2,2,21.0,25.8,17.4,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5289.0,5950.0,5612.0,5286.0,5635.571428571428,5810.404166666666,21.814285714285717,2.6589285714285715
2024-06-27,5391.0,0,6,26,3,2,20.4,24.0,18.4,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5465.0,5480.0,5562.0,5360.0,5622.857142857143,5811.4375,21.585714285714285,3.3071428571428574
2024-06-28,5265.0,0,6,26,4,2,21.0,25.7,18.4,4.6,0,0,0.0,0.0,0.0,0.0,0.0,5391.0,5340.0,5278.0,5197.0,5612.142857142857,5813.704166666666,21.314285714285713,3.9642857142857144
2024-06-29,6467.0,1,6,26,5,2,20.3,23.7,18.0,4.3,0,0,0.0,0.0,0.0,0.0,0.0,5265.0,6404.0,6200.0,5787.0,5621.142857142857,5836.370833333333,20.885714285714283,4.535714285714286
2024-06-30,6559.0,1,6,26,6,2,19.5,22.0,18.1,3.6,0,0,0.0,0.0,0.0,0.0,0.0,6467.0,6557.0,6687.0,5405.0,5621.428571428572,5874.8375,20.37142857142857,4.892857142857143
2024-07-01,4979.0,0,7,27,0,3,18.9,20.8,17.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6559.0,4914.0,5554.0,6525.0,5630.714285714285,5823.304166666667,20.142857142857142,4.892857142857143
2024-07-02,5662.0,0,7,27,1,3,19.1,21.5,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4979.0,5289.0,4990.0,6858.0,5684.0,5783.4375,20.02857142857143,4.892857142857143
2024-07-03,5597.0,0,7,27,2,3,21.0,25.6,17.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5662.0,5465.0,5950.0,5273.0,5702.857142857143,5794.2375,20.02857142857143,4.892857142857143
2024-07-04,5183.0,0,7,27,3,3,19.7,23.0,17.9,4.9,0,0,0.0,0.0,0.0,0.0,0.0,5597.0,5391.0,5480.0,5662.0,5673.142857142857,5778.270833333333,19.928571428571427,4.816071428571428
2024-07-05,5347.0,0,7,27,4,3,20.6,25.3,18.0,2.7,0,0,0.0,0.0,0.0,0.0,0.0,5183.0,5265.0,5340.0,5721.0,5684.857142857143,5765.804166666667,19.87142857142857,4.544642857142858
2024-07-06,6341.0,1,7,27,5,3,20.8,25.3,17.9,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5347.0,6467.0,6404.0,5482.0,5666.857142857143,5794.4375,19.942857142857143,3.9875000000000003
2024-07-07,6546.0,1,7,27,6,3,21.4,25.7,17.9,0.7,0,0,0.0,0.0,0.0,0.0,0.0,6341.0,6559.0,6557.0,5295.0,5665.0,5836.1375,20.214285714285715,3.5732142857142857
2024-07-08,5497.0,0,7,28,0,3,21.5,26.2,18.3,0.2,0,0,0.0,0.0,0.0,0.0,0.0,6546.0,4979.0,4914.0,6866.0,5739.0,5790.504166666667,20.585714285714285,2.8250000000000006
2024-07-09,5473.0,0,7,28,1,3,21.4,25.4,18.5,0.3,0,0,0.0,0.0,0.0,0.0,0.0,5497.0,5662.0,5289.0,6548.0,5712.0,5754.670833333334,20.914285714285715,2.091071428571429
2024-07-10,5359.0,0,7,28,2,3,21.0,25.1,18.4,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5473.0,5597.0,5465.0,7658.125,5678.0,5678.033333333334,20.914285714285715,2.091071428571429
2024-07-11,5476.0,0,7,28,3,3,20.6,24.4,18.1,1.9,0,0,0.0,0.0,0.0,0.0,0.0,5359.0,5183.0,5391.0,5393.0,5719.857142857143,5680.8,21.042857142857144,1.6625
2024-07-12,5196.0,0,7,28,4,3,20.9,24.6,18.6,2.5,0,0,0.0,0.0,0.0,0.0,0.0,5476.0,5347.0,5265.0,5612.0,5698.285714285715,5666.933333333333,21.085714285714285,1.6339285714285714
2024-07-13,6896.0,1,7,28,5,3,21.8,27.2,18.4,1.2,0,0,0.0,0.0,0.0,0.0,0.0,5196.0,6341.0,6467.0,5562.0,5777.571428571428,5711.4,21.228571428571428,1.7482142857142862
2024-07-14,6381.0,1,7,28,6,3,21.6,25.1,19.0,0.3,0,0,0.0,0.0,0.0,0.0,0.0,6896.0,6546.0,6559.0,5278.0,5754.0,5748.166666666667,21.25714285714286,1.6910714285714286
2024-07-15,5530.0,0,7,29,0,3,21.2,25.5,18.6,0.5,0,0,0.0,0.0,0.0,0.0,0.0,6381.0,5497.0,4979.0,6200.0,5758.714285714285,5725.833333333333,21.214285714285715,1.7339285714285715
2024-07-16,5187.0,0,7,29,1,3,21.8,26.0,18.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5530.0,5473.0,5662.0,6687.0,5717.857142857143,5675.833333333333,21.271428571428572,1.6910714285714286
2024-07-17,5588.0,0,7,29,2,3,21.9,25.7,18.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5187.0,5359.0,5597.0,5554.0,5750.571428571428,5676.966666666666,21.4,0.9142857142857146
2024-07-18,5323.0,0,7,29,3,3,22.5,26.9,19.1,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5588.0,5476.0,5183.0,4990.0,5728.714285714285,5688.066666666667,21.67142857142857,0.7000000000000002
2024-07-19,5387.0,0,7,29,4,3,23.1,27.9,18.6,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5323.0,5196.0,5347.0,5950.0,5756.0,5669.3,21.985714285714288,0.40000000000000024
2024-07-20,6609.0,1,7,29,5,3,22.4,26.8,18.9,0.8,0,0,0.0,0.0,0.0,0.0,0.0,5387.0,6896.0,6341.0,5480.0,5715.0,5706.933333333333,22.071428571428573,0.34285714285714314
2024-07-21,6113.0,1,7,29,6,3,19.9,20.8,19.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6609.0,6381.0,6546.0,5340.0,5676.714285714285,5732.7,21.828571428571426,1.0767857142857147
2024-07-22,5670.0,0,7,30,0,3,21.2,26.3,17.6,1.4,0,0,0.0,0.0,0.0,0.0,0.0,6113.0,5530.0,5497.0,6404.0,5696.714285714285,5708.233333333334,21.82857142857143,1.205357142857143
2024-07-23,5561.0,0,7,30,1,3,22.4,27.1,18.2,0.8,0,0,0.0,0.0,0.0,0.0,0.0,5670.0,5187.0,5473.0,6557.0,5750.142857142857,5675.033333333334,21.91428571428571,1.3196428571428576
2024-07-24,5527.0,0,7,30,2,3,22.3,27.7,18.6,2.9,0,0,0.0,0.0,0.0,0.0,0.0,5561.0,5588.0,5359.0,4914.0,5741.428571428572,5695.466666666666,21.97142857142857,1.733928571428572
2024-07-25,5412.0,0,7,30,3,3,21.7,26.4,18.1,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5527.0,5323.0,5476.0,5289.0,5754.142857142857,5699.566666666667,21.857142857142858,2.4535714285714287
2024-07-26,5438.0,0,7,30,4,3,22.3,27.5,18.5,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5412.0,5387.0,5196.0,5465.0,5761.428571428572,5698.666666666667,21.74285714285714,3.173214285714286
2024-07-27,6361.0,1,7,30,5,3,23.1,28.0,18.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5438.0,6609.0,6896.0,5391.0,5726.0,5731.0,21.842857142857145,3.0589285714285714
2024-07-28,6593.0,1,7,30,6,3,23.6,28.9,19.3,0.6,0,0,0.0,0.0,0.0,0.0,0.0,6361.0,6113.0,6381.0,5265.0,5794.571428571428,5775.266666666666,22.37142857142857,2.3678571428571433
2024-07-29,4887.0,0,7,31,0,3,21.6,26.0,19.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6593.0,5670.0,5530.0,6467.0,5682.714285714285,5722.6,22.428571428571427,2.944642857142857
2024-07-30,5329.0,0,7,31,1,3,19.6,20.8,19.0,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4887.0,5561.0,5187.0,6559.0,5649.571428571428,5681.6,22.028571428571432,3.607142857142857
2024-07-31,5549.0,0,7,31,2,3,20.5,24.4,18.2,5.1,0,0,0.0,0.0,0.0,0.0,0.0,5329.0,5527.0,5588.0,4979.0,5652.714285714285,5700.6,21.771428571428572,3.9214285714285717
2024-08-01,5248.0,0,8,31,3,3,21.9,28.4,16.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5549.0,5412.0,5323.0,5662.0,5629.285714285715,5686.8,21.800000000000004,3.1446428571428577
2024-08-02,5485.0,0,8,31,4,3,22.0,27.5,17.8,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5248.0,5438.0,5387.0,5597.0,5636.0,5683.066666666667,21.75714285714286,2.382142857142857
2024-08-03,6621.0,1,8,31,5,3,21.2,26.3,17.8,2.1,0,0,0.0,0.0,0.0,0.0,0.0,5485.0,6361.0,6609.0,5183.0,5673.142857142857,5731.0,21.485714285714288,2.6821428571428574
2024-08-04,6253.0,1,8,31,6,3,20.1,23.0,18.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6621.0,6593.0,6113.0,5347.0,5624.571428571428,5761.2,20.985714285714288,3.373214285714286
2024-08-05,5194.0,0,8,32,0,3,20.0,23.0,17.8,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6253.0,4887.0,5670.0,6341.0,5668.428571428572,5722.966666666666,20.75714285714286,3.373214285714286
2024-08-06,5172.0,0,8,32,1,3,20.1,25.6,17.1,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5194.0,5329.0,5561.0,6546.0,5646.0,5677.166666666667,20.82857142857143,3.373214285714286
2024-08-07,5607.0,0,8,32,2,3,20.6,25.6,17.5,0.5,0,0,0.0,0.0,0.0,0.0,0.0,5172.0,5549.0,5527.0,5497.0,5654.285714285715,5680.833333333333,20.842857142857145,2.716071428571429
2024-08-08,5421.0,0,8,32,3,3,21.0,25.5,17.2,0.2,0,0,0.0,0.0,0.0,0.0,0.0,5607.0,5248.0,5412.0,5473.0,5679.0,5679.1,20.714285714285715,2.7446428571428574
2024-08-09,5480.0,0,8,32,4,3,21.5,27.1,17.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5421.0,5485.0,5438.0,5359.0,5678.285714285715,5683.133333333333,20.642857142857142,2.730357142857143
2024-08-10,6475.0,1,8,32,5,3,20.3,24.1,18.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5480.0,6621.0,6361.0,5476.0,5657.428571428572,5716.433333333333,20.514285714285712,3.2071428571428577
2024-08-11,5970.0,1,8,32,6,3,20.2,23.7,18.1,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6475.0,6253.0,6593.0,5196.0,5617.0,5742.233333333334,20.528571428571432,3.2071428571428577
2024-08-12,5372.0,0,8,33,0,3,21.6,26.8,17.6,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5970.0,5194.0,4887.0,6896.0,5642.428571428572,5691.433333333333,20.75714285714286,2.4446428571428576
2024-08-13,4999.0,0,8,33,1,3,21.7,26.8,17.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5372.0,5172.0,5329.0,6381.0,5617.714285714285,5645.366666666667,20.985714285714288,1.6678571428571431
2024-08-14,5251.0,0,8,33,2,3,21.9,26.6,17.3,0.2,0,0,0.0,0.0,0.0,0.0,0.0,4999.0,5607.0,5549.0,5530.0,5566.857142857143,5636.066666666667,21.171428571428574,1.6250000000000002
2024-08-15,4994.0,0,8,33,3,3,21.4,26.2,16.9,1.3,0,0,0.0,0.0,0.0,0.0,0.0,5251.0,5421.0,5248.0,5187.0,5505.857142857143,5629.633333333333,21.228571428571428,1.7821428571428577
2024-08-16,5145.0,0,8,33,4,3,19.6,22.5,17.0,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4994.0,5480.0,5485.0,5588.0,5458.0,5614.866666666667,20.95714285714286,2.5589285714285714
2024-08-17,6612.0,1,8,33,5,3,19.4,22.3,17.1,4.5,0,0,0.0,0.0,0.0,0.0,0.0,5145.0,6475.0,6621.0,5323.0,5477.571428571428,5657.833333333333,20.828571428571426,2.4250000000000003
2024-08-18,5939.0,1,8,33,6,3,18.7,20.1,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6612.0,5970.0,6253.0,5387.0,5473.142857142857,5676.233333333334,20.614285714285717,2.4250000000000003
2024-08-19,5128.0,0,8,34,0,3,19.8,24.3,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5939.0,5372.0,5194.0,6609.0,5438.285714285715,5626.866666666667,20.357142857142858,3.1875
2024-08-20,4964.0,0,8,34,1,3,20.4,24.9,18.1,1.7,0,0,0.0,0.0,0.0,0.0,0.0,5128.0,4999.0,5172.0,6113.0,5433.285714285715,5588.566666666667,20.17142857142857,3.4303571428571433
2024-08-21,5450.0,0,8,34,2,3,21.3,26.7,17.6,4.6,0,0,0.0,0.0,0.0,0.0,0.0,4964.0,5251.0,5607.0,5670.0,5461.714285714285,5581.233333333334,20.085714285714285,4.058928571428572
2024-08-22,5293.0,0,8,34,3,3,21.7,26.8,17.3,0.7,0,0,0.0,0.0,0.0,0.0,0.0,5450.0,4994.0,5421.0,5561.0,5504.428571428572,5572.3,20.12857142857143,3.9732142857142856
2024-08-23,5289.0,0,8,34,4,3,20.7,24.8,16.2,2.3,0,0,0.0,0.0,0.0,0.0,0.0,5293.0,5145.0,5480.0,5527.0,5525.0,5564.366666666667,20.285714285714285,3.525
2024-08-24,6357.0,1,8,34,5,3,21.1,25.7,17.3,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5289.0,6612.0,6475.0,5412.0,5488.571428571428,5595.866666666667,20.52857142857143,3.6589285714285715
2024-08-25,6176.0,1,8,34,6,3,20.6,25.6,16.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6357.0,5939.0,5970.0,5438.0,5522.428571428572,5620.466666666666,20.800000000000004,3.6589285714285715
2024-08-26,5390.0,0,8,35,0,3,20.6,24.4,17.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6176.0,5128.0,5372.0,6361.0,5559.857142857143,5588.1,20.914285714285715,3.6589285714285715
2024-08-27,5078.0,0,8,35,1,3,20.3,23.7,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5390.0,4964.0,4999.0,6593.0,5576.142857142857,5537.6,20.900000000000002,4.192857142857143
2024-08-28,5118.0,0,8,35,2,3,21.3,25.1,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5078.0,5450.0,5251.0,4887.0,5528.714285714285,5545.3,20.900000000000002,4.3125
2024-08-29,5584.0,0,8,35,3,3,22.1,27.1,18.3,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5118.0,5293.0,4994.0,5329.0,5570.285714285715,5553.8,20.95714285714286,4.269642857142857
2024-08-30,5380.0,0,8,35,4,3,22.0,27.6,18.1,2.3,0,0,0.0,0.0,0.0,0.0,0.0,5584.0,5289.0,5145.0,5549.0,5583.285714285715,5548.166666666667,21.142857142857142,4.269642857142857
2024-08-31,5843.0,1,8,35,5,3,20.6,24.1,18.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5380.0,6357.0,6612.0,5248.0,5509.857142857143,5568.0,21.071428571428573,4.269642857142857
2024-09-01,6327.0,1,9,35,6,3,20.0,23.2,17.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5843.0,6176.0,5939.0,5485.0,5531.428571428572,5596.066666666667,20.985714285714288,4.269642857142857
2024-09-02,5169.0,0,9,36,0,3,19.7,23.0,17.1,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6327.0,5390.0,5128.0,6621.0,5499.857142857143,5547.666666666667,20.857142857142858,4.269642857142857
2024-09-03,5409.0,0,9,36,1,3,19.7,23.9,17.3,3.2,0,0,0.0,0.0,0.0,0.0,0.0,5169.0,5078.0,4964.0,6253.0,5547.142857142857,5519.533333333334,20.771428571428572,3.95
2024-09-04,5053.0,0,9,36,2,3,20.0,23.8,17.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5409.0,5118.0,5450.0,5194.0,5537.857142857143,5514.833333333333,20.585714285714285,3.95
2024-09-05,4848.0,0,9,36,3,3,19.0,23.0,16.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5053.0,5584.0,5293.0,5172.0,5432.714285714285,5504.033333333334,20.142857142857142,4.669642857142857
2024-09-06,5379.0,0,9,36,4,3,19.9,24.5,16.3,2.6,0,0,0.0,0.0,0.0,0.0,0.0,4848.0,5380.0,5289.0,5607.0,5432.571428571428,5496.433333333333,19.842857142857145,4.7125
2024-09-07,6618.0,1,9,36,5,3,21.1,25.4,16.4,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5379.0,5843.0,6357.0,5421.0,5543.285714285715,5536.333333333333,19.914285714285715,3.9928571428571433
2024-09-08,6177.0,1,9,36,6,3,20.9,25.1,17.2,2.0,0,0,0.0,0.0,0.0,0.0,0.0,6618.0,6327.0,6176.0,5480.0,5521.857142857143,5559.566666666667,20.042857142857144,3.5017857142857145
2024-09-09,5499.0,0,9,37,0,3,20.1,23.7,18.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6177.0,5169.0,5390.0,6475.0,5569.0,5527.033333333334,20.099999999999998,3.5017857142857145
2024-09-10,4903.0,0,9,37,1,3,19.7,23.2,17.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5499.0,5409.0,5078.0,5970.0,5496.714285714285,5491.466666666666,20.1,3.821428571428572
2024-09-11,5111.0,0,9,37,2,3,19.2,23.0,16.6,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4903.0,5053.0,5118.0,5372.0,5505.0,5482.766666666666,19.985714285714288,3.821428571428572
2024-09-12,5176.0,0,9,37,3,3,18.7,21.9,16.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5111.0,4848.0,5584.0,4999.0,5551.857142857143,5488.666666666667,19.942857142857143,3.821428571428572
2024-09-13,5612.0,0,9,37,4,3,19.3,24.7,16.1,5.2,0,0,0.0,0.0,0.0,0.0,0.0,5176.0,5379.0,5380.0,5251.0,5585.142857142857,5500.7,19.857142857142858,4.192857142857143
2024-09-14,6238.0,1,9,37,5,3,19.6,23.7,16.3,4.1,0,0,0.0,0.0,0.0,0.0,0.0,5612.0,6618.0,5843.0,4994.0,5530.857142857143,5542.166666666667,19.642857142857142,4.721428571428572
2024-09-15,6315.0,1,9,37,6,3,20.6,25.9,16.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6238.0,6177.0,6327.0,5145.0,5550.571428571428,5581.166666666667,19.599999999999998,4.435714285714286
2024-09-16,7658.125,0,9,38,0,3,19.5,23.1,17.0,0.9,0,0,0.0,0.0,0.0,0.0,0.0,6315.0,5499.0,5169.0,6612.0,5859.017857142857,5616.0375,19.514285714285716,3.7875000000000005
2024-09-17,7658.125,0,9,38,1,3,19.6,24.3,16.6,3.6,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,4903.0,5409.0,5939.0,6252.607142857143,5673.341666666666,19.5,3.525000000000001
2024-09-18,5730.0,0,9,38,2,3,20.4,25.0,16.1,0.6,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5111.0,5053.0,5128.0,6341.035714285715,5693.408333333334,19.67142857142857,2.833928571428572
2024-09-19,5637.0,0,9,38,3,3,21.3,25.9,17.7,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5730.0,5176.0,4848.0,4964.0,6406.892857142857,5715.841666666666,20.042857142857144,2.0714285714285716
2024-09-20,5419.0,0,9,38,4,3,21.6,25.9,17.7,0.2,0,0,0.0,0.0,0.0,0.0,0.0,5637.0,5612.0,5379.0,5450.0,6379.321428571428,5714.808333333333,20.37142857142857,1.3571428571428574
2024-09-21,6363.0,1,9,38,5,3,21.5,25.6,17.9,0.8,0,0,0.0,0.0,0.0,0.0,0.0,5419.0,6238.0,6618.0,5293.0,6397.178571428572,5750.475,20.642857142857142,0.885714285714286
2024-09-22,6588.0,1,9,38,6,3,20.3,25.1,17.2,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6363.0,6315.0,6177.0,5289.0,6436.178571428572,5793.775,20.599999999999998,1.6625000000000003
2024-09-23,5636.0,0,9,39,0,3,20.1,24.2,15.9,1.4,0,0,0.0,0.0,0.0,0.0,0.0,6588.0,7658.125,5499.0,6357.0,6147.303571428572,5769.741666666667,20.685714285714287,1.7339285714285715
2024-09-24,5272.0,0,9,39,1,3,20.6,26.3,16.5,0.5,0,0,0.0,0.0,0.0,0.0,0.0,5636.0,7658.125,4903.0,6176.0,5806.428571428572,5739.608333333334,20.82857142857143,1.2910714285714289
2024-09-25,5539.0,0,9,39,2,3,20.8,25.1,17.5,2.6,0,0,0.0,0.0,0.0,0.0,0.0,5272.0,5730.0,5111.0,5390.0,5779.142857142857,5744.575,20.88571428571429,1.5767857142857145
2024-09-26,5295.0,0,9,39,3,3,19.1,22.4,17.5,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5539.0,5637.0,5176.0,5078.0,5730.285714285715,5751.808333333333,20.571428571428573,2.339285714285715
2024-09-27,5141.0,0,9,39,4,3,19.2,23.3,16.8,3.2,0,0,0.0,0.0,0.0,0.0,0.0,5295.0,5419.0,5612.0,5118.0,5690.571428571428,5752.575,20.228571428571428,2.7678571428571432
2024-09-28,6480.0,1,9,39,5,3,20.2,25.0,16.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5141.0,6363.0,6238.0,5584.0,5707.285714285715,5782.441666666667,20.042857142857144,2.653571428571429
2024-09-29,6515.0,1,9,39,6,3,20.5,24.8,16.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6480.0,6588.0,6315.0,5380.0,5696.857142857143,5820.275,20.071428571428573,1.8767857142857147
2024-09-30,5275.0,0,9,40,0,3,19.2,22.6,16.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6515.0,5636.0,7658.125,5843.0,5645.285714285715,5801.341666666666,19.942857142857147,2.453571428571429
2024-10-01,7658.125,0,10,40,1,4,17.9,20.1,15.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5275.0,5272.0,7658.125,6327.0,5986.160714285715,5845.7125,19.557142857142857,3.158928571428572
